08-18 01:46:28.568  5467  5488 I TestRunner: started: the_drawer_switches_which_list_is_read(jp.golia.mailrs.MailFlowTest)
08-18 01:46:30.380  1454  1454 I AndroidIME: AbstractIme.onActivate():90 PasswordIme.onActivate() : EditorInfo = EditorInfo{packageName=jp.golia.mailrs, inputType=8081, inputTypeString=Password[AutoCorrect], enableLearning=false, autoCorrection=false, autoComplete=true, imeOptions=2000006, privateImeOptions=null, actionName=DONE, actionLabel=null, initialSelStart=0, initialSelEnd=0, initialCapsMode=0, label=null, fieldId=-1, fieldName=null, extras=Bundle[{android.support.text.emoji.emojiCompat_metadataVersion=10, androidx.core.view.inputmethod.EditorInfoCompat.STYLUS_HANDWRITING_ENABLED=false, android.support.text.emoji.emojiCompat_replaceAll=false}], hintText=null, hintLocales=[]}, IncognitoMode = false, DeviceLocked = false
08-18 01:46:30.380  1454  1454 I KeyboardWrapper: KeyboardWrapper.activateKeyboard():562 activateKeyboard(): type=prime, status=0, imeDef=kyj{stringId=password, language=und-Latn-x-password, languageTag=und-Latn-x-password, processedConditions={variant=qwerty, enable_access_points_in_password_number=false, enable_number_row=false, device=phone}, className=com.google.android.libraries.inputmethod.ime.password.PasswordIme, label=2132019061, keyEventInterpreter=null, inlineComposing=true, autoCapital=true, announceAutoSelectedCandidate=true, statusIcon=0, primeKeyboardType=SOFT, indicatorIcon=0, indicatorLabel=null, displayAppCompletions=false, extraValues=kyb{}, processors=lac@d72fd56, unacceptableMetaKeys=4098, languageSpecificSettings=0, asciiCapable=false, alwaysShowSuggestions=false, useAsciiPasswordKeyboard=false, secondaryIme=null, keyboardGroupDef=kzl@9aa41d7, phenotypeFlagId=0, localizationLanguageTag=null, supportsInlineSuggestion=false}
08-18 01:46:30.380  1454  1454 I KeyboardManager: KeyboardManager.requestKeyboard():248 Creating keyboard prime, imeId=password, cacheKey=theme_!gsf_!pgsans_!pgsf_!use_system_font_BORDER=true_FLAVOR_DPI=XXHDPI_KEYBOARD_WIDTH_CATEGORY=NORMAL_LIGHT_THEME=true_PHYSICAL_DIAGONAL=5.9809904_SCREEN_SHORTEST_WIDTH=411_SCREEN_SHORTEST_WIDTH_NO_SCALE=411_bottom4dp_enable_google_fonts_icons=true_enable_popup_on_keypress=true_keyboard_redesign_google_sans=true_noshadow_overlay_builtin_dynamic_color_light_base.binarypb:gm3-light-fffaf8ff-ff475d92-6dac7c28fa7faa76f8370bbfdbc77981_silkpopup_unify_function_key_color=true
08-18 01:46:30.380  1454  1454 I KeyboardWrapper: KeyboardWrapper.onKeyboardReady():212 onKeyboardReady(): type=prime(prime), kb=com.google.android.apps.inputmethod.latin.keyboard.LatinPasswordKeyboard@2297d7b
08-18 01:46:30.380  1454  1454 I KeyboardWrapper: KeyboardWrapper.doActivateKeyboard():589 doActivateKeyboard(): prime
08-18 01:46:30.380  1454  1454 I GoogleInputMethodService: GoogleInputMethodService$1.onKeyboardViewShown():312 onKeyboardViewShown: keyboardType=prime, keyboardViewType=HEADER keyboardView=com.google.android.libraries.inputmethod.widgets.SoftKeyboardView{f420f3 V.E...... ......ID 0,0-1080,116}
08-18 01:46:30.380  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.380  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.380  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.380  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 I GoogleInputMethodService: GoogleInputMethodService$1.onKeyboardViewShown():312 onKeyboardViewShown: keyboardType=prime, keyboardViewType=BODY keyboardView=com.google.android.libraries.inputmethod.widgets.SoftKeyboardView{fe4af22 V.E...... ......ID 0,0-1080,641}
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 I NewLanguagePromptExtension: NewLanguagePromptExtension$1.onKeyboardViewShown():86 Not show new language banner: not prime keyboard, or the extension not activated.
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.381  1454  1454 W TooltipLifecycleManager: TooltipLifecycleManager.dismissTooltips():154 Tooltip with id undo_access_point_promotion_banner not found in tooltipManager.
08-18 01:46:30.381  1454  1454 I GlobeKeyExtension: GlobeKeyExtension.getKeyboardInitialStates():131
08-18 01:46:30.381  1454  1454 W Keyboard: Keyboard.getKeyboardViewHelper():597 null helper is returned: keyboardDef=kze{processedConditions={enable_more_candidates_view_for_multilingual=false, layout_9key_split=false, enable_secondary_symbols=false, language=en-US, deprecate_long_press_space_for_ime_picker=false, expressions=normal, enable_access_points_in_password_number=false, show_suggestions=true, enable_flick_symbols=true, variant=qwerty, device=phone, keyboard_mode=normal, show_secondary_digits=false, enable_preemptive_decode=true, rtl_layout=false}, globalConditions={global_theme_key=theme_!gsf_!pgsans_!pgsf_!use_system_font_BORDER=true_FLAVOR_DPI=XXHDPI_KEYBOARD_WIDTH_CATEGORY=NORMAL_LIGHT_THEME=true_PHYSICAL_DIAGONAL=5.9809904_SCREEN_SHORTEST_WIDTH=411_SCREEN_SHORTEST_WIDTH_NO_SCALE=411_bottom4dp_enable_google_fonts_icons=true_enable_popup_on_keypress=true_keyboard_redesign_google_sans=true_noshadow_overlay_builtin_dynamic_color_light_base.binarypb:gm3-light-fffaf8ff-ff475d92-6dac7c28fa7faa76f8370bbfdbc77981_silkpopup_unify_function_key_color=true, global_locale=en_US, global_density_dpi=420, global_orientation=1}, className=.latin.keyboard.LatinPasswordKeyboard, resourceIds=[#0x7f17065e, #0x7f1708dc, #0x7f17071c], initialStates=0, keyboardViewDefs=[kzt{direction=null, id=#0x7f0b0166, isScalable=true, layoutId=#0x7f0e0346, type=BODY, touchable=true, defaultShow=true}, kzt{direction=null, id=#0x7f0b0166, isScalable=false, layoutId=#0x7f0e01db, type=FLOATING_CANDIDATES, touchable=false, defaultShow=false}, kzt{direction=LOCALE, id=#0x7f0b0166, isScalable=false, layoutId=#0x7f0e04d8, type=HEADER, touchable=true, defaultShow=true}], persistentStates=0, persistentStatesPrefKey=null, popupBubbleLayoutId=#0x7f0e05ce, recentKeyLayoutId=0, recentKeyPopupLayoutId=0, recentKeyType=null, rememberRecentKey=NONE, sessionStates=17592186044419}, type=WIDGET, helpersCreated=[kkl@536e53c, kkl@aa012c5, kkl@53e341a, null], context.getResources().getConfiguration(): {1.0 310mcc260mnc [en_US] ldltr sw411dp w411dp h866dp 420dpi nrml long port finger qwerty/v/v dpad/v winConfig={ mBounds=Rect(0, 0 - 1080, 2400) mAppBounds=Rect(0, 0 - 1080, 2337) mMaxBounds=Rect(0, 0 - 1080, 2400) mDisplayRotation=ROTATION_0 mWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} as.3 s.37 fontWeightAdjustment=0}
08-18 01:46:30.381  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.382  1454  1454 I AndroidIME: InputBundleManager.startInput():361 startInput() with kzp[keyboardType=prime, payload=null]
08-18 01:46:30.382  1454  1454 I GlobeKeyExtension: GlobeKeyExtension.onDeactivate():104
08-18 01:46:30.382  1454  1454 I VoiceInputManagerWrapper: VoiceInputManagerWrapper.shutdown():122 shutdown()
08-18 01:46:30.382  1454  1454 I GlobeKeyExtension: GlobeKeyExtension.onActivate():70
08-18 01:46:30.382  1454  1454 I CrowdsourceExtension: CrowdsourceExtension.checkIfDefaultBrowserIsAllowed():109 Failed to get default browser. The default browser may be deactivated.
08-18 01:46:30.383  1454  1454 I NewLanguagePromptExtension: NewLanguagePromptExtension.onActivate():186 Not activated NewLanguagePromptExtension: not a normal text input box.
08-18 01:46:30.383  1454  1454 I VoiceInputManagerWrapper: VoiceInputManagerWrapper.cancelShutdown():100 cancelShutdown()
08-18 01:46:30.383  1454  1454 I VoiceInputManagerWrapper: VoiceInputManagerWrapper.syncLanguagePacks():112 syncLanguagePacks()
08-18 01:46:30.383  1454  1454 I VoiceInputManager: VoiceInputManager.onKeyboardActivated():1023 onKeyboardActivated() [UD]
08-18 01:46:30.383  1454  5362 I SpeechFactory: SpeechRecognitionFactory.maybeScheduleAutoPackDownloadForFallback():161 maybeScheduleAutoPackDownloadForFallback()
08-18 01:46:30.383  1454  5362 I FallbackOnDeviceRecognitionProvider: FallbackOnDeviceRecognitionProvider.maybeScheduleAutoPackDownload():198 maybeScheduleAutoPackDownload() for language tag en-US
08-18 01:46:30.385  1454  1454 I AccessoryInputModeManager: AccessoryInputModeManager.onModeStarted():322 Accessory input mode started: null
08-18 01:46:30.385  1454  1454 W SupplementaryKeyboardsWrapper: SupplementaryKeyboardsWrapper.deactivateKeyboard():160 keyboard accessory_candidates_consumer is not activated before!
08-18 01:46:30.385  1454  1454 I KeyboardModeUtils: KeyboardModeUtils.getKeyboardBottomOffset():437 inch: 0.000000 ydpi: 420.000000 adjustKeyboardBottomByDisplaySize: false currentDensityDpi: 420 defaultDensityDpi: 420 keyboardBottomToScreenPx: 0 keyboardBottomToNavBarPx: -126 navBarHeight: 126
08-18 01:46:30.385  1454  1454 I ResizableKeyboardModeController: ResizableKeyboardModeController.getKeyboardBottomOffset():182 currentPrimeKeyboardType:SOFT keyboardBottomOffset:0 navBarHeight:126 isInLandscape:false
08-18 01:46:30.385  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.385  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.385  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.386  1454  1454 W ExtensionWrapper: ExtensionWrapper.setExtensionViewVisibility():801 interface koa is not activate
08-18 01:46:30.386  1454  1454 I Module  : DeviceLockedStatusModuleProvider$Module.updateDeviceLockedStatus():100 repeatCheckTimes = 1, locked = false
08-18 01:46:30.386  1454  1454 I HardKeyTracker: HardKeyTracker.unregisterKeySequence():182 Unregister key sequence lsr{labelResId=2132020169, callback=cbb@5c88a67, lastModifier=2, keyCodes=[48], actions=[0]}
08-18 01:46:30.386  1454  1454 I HardKeyTracker: HardKeyTracker.registerKeySequence():138 Register key sequence lsr{labelResId=2132020169, callback=cbb@a81495, lastModifier=2, keyCodes=[48], actions=[0]}
08-18 01:46:30.386  1454  1454 I CurrentMicStatusHolder: CurrentMicStatusHolder.onStartInputView():81 Current Mic status = {MicIconHidden-PasswordOrNumberOrDateInputType,}
08-18 01:46:30.387  1454  1454 I HardKeyTracker: HardKeyTracker.unregisterKeySequence():182 Unregister key sequence lsr{labelResId=2132020170, callback=cbb@806e41c, lastModifier=2, keyCodes=[32], actions=[0]}
08-18 01:46:30.387  1454  1454 I HardKeyTracker: HardKeyTracker.registerKeySequence():138 Register key sequence lsr{labelResId=2132020170, callback=cbb@4366676, lastModifier=2, keyCodes=[32], actions=[0]}
08-18 01:46:30.389  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.389  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.389  1454  1454 I WindowMetricsNotification: WindowMetricsNotification.notifyWithWindow():166
08-18 01:46:30.389  1454  1454 I WindowMetricsNotification: WindowMetricsNotification.notify():159 mub[bounds=Rect(0, 132 - 1080, 2400), insets=Rect(0, 0 - 0, 126), densityDpi=420, smallestScreenWidthDp=411, displayWidth=1080, displayHeight=2400, xdpi=420.0, ydpi=420.0, isTrustable=true, displayId=0]; DisplayMetrics{density=2.625, width=1080, height=2400, scaledDensity=2.625, xdpi=420.0, ydpi=420.0}
08-18 01:46:30.393  1454  1454 W InputContextProxy: InputContextProxy.applyClientDiffInternal():957 Ignore [FetchSuggestions] diff due to stale request: 6289<6290, inputStateId=5334, lastInputStateId=5335
08-18 01:46:30.396  1454  1454 I GoogleInputMethodService: GoogleInputMethodService$1.onKeyboardViewShown():312 onKeyboardViewShown: keyboardType=prime, keyboardViewType=HEADER keyboardView=com.google.android.libraries.inputmethod.widgets.SoftKeyboardView{f420f3 V.E...... ........ 0,0-1080,116}
08-18 01:46:30.396  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.396  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.396  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.397  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.397  1454  1454 I GoogleInputMethodService: GoogleInputMethodService$1.onKeyboardViewShown():312 onKeyboardViewShown: keyboardType=prime, keyboardViewType=BODY keyboardView=com.google.android.libraries.inputmethod.widgets.SoftKeyboardView{fe4af22 V.E...... ........ 0,0-1080,641}
08-18 01:46:30.397  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.397  1454  1454 I NewLanguagePromptExtension: NewLanguagePromptExtension$1.onKeyboardViewShown():86 Not show new language banner: not prime keyboard, or the extension not activated.
08-18 01:46:30.397  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.397  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.397  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.calculateMaxKeyboardBodyHeight():46 leave 281 height for app when ime window height:2142, header height:116 and isFullscreenMode:false, so the max keyboard body height is:1745
08-18 01:46:30.429   638  1755 W AS.PlaybackActivityMon: No piid assigned for invalid/internal port id 15
08-18 01:46:30.484  1194  1194 D wpa_supplicant: nl80211: Drv Event 64 (NL80211_CMD_NOTIFY_CQM) received for wlan0
08-18 01:46:30.484  1194  1194 D wpa_supplicant: nl80211: Beacon loss event
08-18 01:46:30.484  1194  1194 D wpa_supplicant: wlan0: Event BEACON_LOSS (53) received
08-18 01:46:30.484  1194  1194 I wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS
08-18 01:46:30.583 19153  5490 I FA      : Application backgrounded at: timestamp_millis: 1786985188583
08-18 01:46:30.657  5467  5467 I ImeTracker: jp.golia.mailrs:665bfd69: onShown
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073428, 6248384, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073450, 4827301, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073465, 4217094, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073487, 5318136, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073509, 3047303, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073531, 3366929, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073546, 4354096, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073561, 2888930, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073583, 5120348, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073605, 2825723, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073620, 2571974, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073642, 2667183, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073664, 2504309, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073679, 4815393, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073701, 2717477, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073723, 2839227, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073738, 3432395, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073760, 2790854, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5467 W FrameTracker: Missed SF frame:JANK_COMPOSER, 4073782, 4722396, CUJ=J<IME_INSETS_SHOW_ANIMATION::0@1@jp.golia.mailrs>
08-18 01:46:30.718  5467  5515 V PerfettoTrigger: Not triggering com.android.telemetry.interaction-jank-monitor-80 - not enough time since last trigger
08-18 01:46:30.868   638   895 D WifiClientModeImpl[19878:wlan0]: updateLinkLayerStatsRssiSpeedFrequencyCapabilities rssi=-50 TxLinkspeed=1 freq=2447 RxLinkSpeed=2
08-18 01:46:30.868   638   895 D WifiDataStall: tx tput in kbps: 11000
08-18 01:46:30.868   638   895 D WifiDataStall: rx tput in kbps: 11000
08-18 01:46:30.868   638   895 V WifiConfigManager: Updating scan detail cache freq=2447 BSSID=00:13:10:85:fe:01 RSSI=-50 for "AndroidWifi"NONE
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  utilization (LLS) 80 isBluetoothConnected: false final utilization: 80
08-18 01:46:30.868   638   895 D WifiThroughputPredictor:  BW: 0 RSSI: -50 Nss: 1 Mode: 1 symDur: 4000 snrDb 30 bitPerTone: 4500 rate: 54 throughput: 11
08-18 01:46:30.868   638   895 D WifiScoreCard: BSSID update SIGNAL_POLL ID: 2053008787 SSID: "AndroidWifi", BSSID: 00:13:10:85:fe:01, MAC: 02:15:c2:00:00:00, IP: /10.0.2.18, Security type: 0, Supplicant state: COMPLETED, Wi-Fi standard: legacy, RSSI: -50, Link speed: 1Mbps, Tx Link speed: 1Mbps, Max Supported Tx Link speed: 11Mbps, Rx Link speed: 2Mbps, Max Supported Rx Link speed: 11Mbps, Frequency: 2447MHz, Net ID: 0, Metered hint: false, score: 60, isUsable: true, CarrierMerged: false, SubscriptionId: -1, IsPrimary: 1, Trusted: true, Restricted: false, Ephemeral: false, OEM paid: false, OEM private: false, OSU AP: false, FQDN: <none>, Provider friendly name: <none>, Requesting package name: <none>"AndroidWifi"openMLO Information: , Is TID-To-Link negotiation supported by the AP: false, AP MLD Address: <none>, AP MLO Link Id: <none>, AP MLO Affiliated links: <none>, Vendor Data: <none>
08-18 01:46:30.868   638   895 D WifiScoreCard: txRate: 10 txSpeed: 1
08-18 01:46:30.868   638   895 D WifiScoreCard: network update SIGNAL_POLL "AndroidWifi" ID: 1103574677 RSSI -50 txSpeed 1
08-18 01:46:30.868   638   895 D WifiClientModeImpl[19878:wlan0]:  ClientModeImpl$L2ConnectedState screen=on 1 0 "AndroidWifi" 00:13:10:85:fe:01 rssi=-50 f=2447 sc=60 link=1 tx=9.1, 0.0, 0.0 rx=7.3 bcn=0 [on:0 tx:0 rx:0 period:3004] from screen [on:0 period:278795732] score=60
08-18 01:46:31.400  5467  5467 D InsetsController: hide(ime(), fromIme=false)
08-18 01:46:31.401  5467  5467 I ImeTracker: jp.golia.mailrs:4cf954d8: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT_BY_INSETS_API fromUser false
08-18 01:46:31.401  5467  5467 W WindowOnBackDispatcher: sendCancelIfRunning: isInProgress=false callback=android.view.ImeBackAnimationController@6766e90
08-18 01:46:31.402  1454  1454 I GoogleInputMethodService: GoogleInputMethodService.onStartInput():1293 onStartInput(EditorInfo{EditorInfo{packageName=jp.golia.mailrs, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, true)
08-18 01:46:31.402  1454  1454 W SessionManager: SessionManager.beginSession():53 Try to begin an already begun session [INPUT_SESSION], end it first
08-18 01:46:31.402  1454  1454 W SessionManager: SessionManager.endSession():96 Child session [INPUT_VIEW_SESSION] is not ended while ending session [{INPUT_SESSION=1786985190377, IME_SESSION=1786985190380, INPUT_VIEW_SESSION=1786985190378}], ending it now.
08-18 01:46:31.402  1454  1454 W SessionManager: SessionManager.endSession():96 Child session [IME_SESSION] is not ended while ending session [{INPUT_SESSION=1786985190377, IME_SESSION=1786985190380, INPUT_VIEW_SESSION=1786985190378}], ending it now.
08-18 01:46:31.402  1454  1454 I HardKeyTracker: HardKeyTracker.registerKeySequence():138 Register key sequence lsr{labelResId=0, callback=fjq@742df50, lastModifier=0, keyCodes=[57, 57], actions=[1, 0]}
08-18 01:46:31.402  1454  1454 I HardKeyTracker: HardKeyTracker.registerKeySequence():138 Register key sequence lsr{labelResId=0, callback=fjq@f5acb6f, lastModifier=0, keyCodes=[58, 58], actions=[1, 0]}
08-18 01:46:31.403  1454  1454 I Module  : DeviceLockedStatusModuleProvider$Module.updateDeviceLockedStatus():100 repeatCheckTimes = 1, locked = false
08-18 01:46:31.403  1454  1454 I GoogleInputMethodService: GoogleInputMethodService.onStartInputView():1392 onStartInputView(EditorInfo{EditorInfo{packageName=jp.golia.mailrs, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, true)
08-18 01:46:31.403  1454  1454 I KeyboardHeightUtil: KeyboardHeightUtil.getOemKeyboardHeightRatio():161 systemKeyboardHeightRatio:1.000000.
08-18 01:46:31.412  1454  1454 I InputContextChangeTracker: InputContextChangeTracker.fixLyingSelectionRangeFromSurroundingText():1665 fixLyingSelectionRangeFromSurroundingText(): [-1, -1]([-1, -1]) -> [0, 0]([0, 0])
08-18 01:46:31.416  1454  1454 I AndroidIME: AbstractIme.onDeactivate():203 PasswordIme.onDeactivate()
08-18 01:46:31.416  1454  1454 W SessionManager: SessionManager.endSession():88 Try to end a not begun session [IME_SESSION].
08-18 01:46:31.416  1454  1454 I AndroidIME: InputBundleManager.loadActiveInputBundleId():483 loadActiveInputBundleId: und-Latn-x-password, password
